Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.719852734,5.272253182,-29.33156876,-3.749770603,1.804034151,5.211533561,2.369510991,3.232197982,3.544559389,4.835254343,2.887844517,3.78210111,6.078432857,,,,,,
Thailand,THA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,6.262932109,4.604205531,1.168657134,3.969564126,3.055257043,8.153283418,11.32754779,11.15221596,15.12481298,13.60981725,11.53121579,6.510928117,5.348397416,5.779725927,8.171716429,9.124942558,7.346329001,4.391006807,5.945261762,7.102087274,8.93166038,8.834094764,5.87889883,11.86179246,6.416871607,5.252581151,,,0.949922532,-0.354173197,1.112794602,3.486985687,0.654506895,4.572319805,0.243128639,1.276682032,3.216757125,3.224334982,3.457843171,3.981013973,1.78511917,2.469714624,2.679797289,3.038915787,4.633847664,1.32748942,-1.514931569,
Tajikistan,TJK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.878876297,-8.150462962,2.455078029,12.57419374,2.554517454,-3.362205465,-3.56503833,9.355201282,9.725941381,8.062972034,8.246125101,19.97544733,18.86532865,17.75116938,24.27035304,18.06944021,24.09604201,19.18895969,,,,
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.467443608,5.699264916,-3.625258193,13.69442015,5.871063432,13.79510993,13.45877328,14.97605764,10.00064282,41.16297454,-30.10003015,-0.31512028,
Middle East & North Africa (IDA & IBRD countries),TMN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.502576466,12.01026812,8.631562574,2.805260187,4.72812528,2.138116419,2.756564461,0.336149494,12.55366272,9.895541202,-0.600445663,
South Asia (IDA & IBRD),TSA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,-12.59581209,-10.37750371,3.880052926,-0.590170571,5.063416057,6.357181308,11.30993046,13.41734148,6.339684357,8.089022703,5.71772755,-2.267652316,11.4180715,23.90090401,6.146590625,2.393764297,10.55721798,13.68894059,19.57039101,19.55281202,12.21293985,3.977794996,12.52283751,18.63956764,0.622840513,0.393330895,-3.721501934,9.032103071,-0.888544432,-9.172622798,54.67772821,-3.061060946,-6.705743095,7.338185586,5.751114149,8.493875352,18.53485666,9.814308215,0.726667931,6.239076911,13.5799653,10.75466491,-9.787180408,-11.02924554,
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583554,2.329131425,2.479062277,8.62600724,12.27968757,4.712578397,-26.49957712,10.12178781,12.36253165,14.54100202,8.547002747,5.62474852,6.787345316,8.327256064,9.612352705,6.389565196,-1.201762229,5.492230434,4.674687403,2.464304207,4.591413722,5.648641681,9.655733868,7.912936186,7.896286481,14.70937325,13.98595349,14.36289174,9.637502016,,,
Uganda,UGA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,-20.40352836,-2.682174748,-43.7223014,-43.80780446,-52.07387467,-53.44428082,-35.01874021,-3.957209764,6.66352497,-4.106292762,,13.02191887,9.861413113,15.03424724,17.72687057,11.10068608,21.68683165,10.62161427,17.33449567,22.99559284,10.32903873,4.339243939,21.76555229,15.90900436,10.98062354,13.2429703,-34.74344296,13.76121465,11.37349893,21.48807914,19.01463002,15.67738412,16.5546646,18.23339373,15.89084711,14.7478688,,,,,
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.59538957,-91.72148163,-66.73459834,-56.82517766,8.268450495,26.29107592,37.92865243,21.62683606,11.00145696,20.03346247,19.09263919,8.996081274,1.812917672,-6.383677319,0.275719909,-7.280207364,-8.934742045,7.310138996,1.931117374,1.546056077,9.640126562,11.83064836,1.567106915,-12.28292898,1.827569688,-4.680484232,3.125121817,10.69365877,3.624332691,-9.224522639,-11.69685227,
Upper middle income,UMC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,8.448977219,4.210917665,17.10763458,-8.742846965,6.334440303,24.49742603,32.64777593,24.08629462,15.55591527,10.14536635,12.19787129,11.61396,13.60275329,27.01993521,30.09299455,23.58921171,34.15403885,31.44041481,38.2846468,38.99454008,49.25016117,32.83704373,38.93620634,45.96919441,42.49692396,43.20642136,93.91507813,36.38129894,12.3282787,12.84458558,1.708911128,-1.246670585,3.255414292,6.138784228,4.330497689,-0.085186936,1.632604089,3.151231219,4.820769321,5.448671586,7.400564673,7.715045456,4.56569083,2.925969925,1.158399562,-4.641634135,6.179581329,
United States,USA,Real interest rate (%),FR.INR.RINR,,3.107884875,3.215345976,3.374882242,2.951669,2.565913126,2.649420629,2.406227032,1.863911247,2.851773364,2.25016222,0.622604944,0.887229189,2.409735327,1.651064469,-1.281419172,1.266891651,0.575068853,1.88990329,4.03454769,5.716390483,8.594619798,8.177347436,6.618160219,8.141088111,6.563326569,6.193860265,5.592237906,5.590382201,6.690686925,6.039749199,4.915346478,3.884238043,3.545617239,4.898309951,6.59399638,6.324073707,6.603364861,7.148178448,6.493426418,6.813424288,4.565847929,3.068642849,2.107310811,1.612310954,2.96050633,4.726089653,5.206759376,3.109920825,2.592428971,2.023885488,1.148425191,1.3540752,1.473254279,1.354775792,2.237075495,2.484530342,2.156099051,2.441415026,3.427089888,2.21041068,-1.189356901,,
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.762617023,1.723513243,2.96202955,4.217004279,-3.095062713,-5.481123484,4.91552323,9.779602535,6.939328882,6.937113661,
St. Vincent and the Grenadines,VCT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,-3.613233502,-8.053504369,2.165344847,4.092108512,6.892585928,9.107272795,6.336807315,2.324709041,10.56039981,5.412263943,3.791830526,6.065930068,8.544762155,13.2756917,9.146101595,9.627906856,7.396162433,9.798585292,7.844219021,9.555435476,3.43607106,5.189368078,11.33230857,14.31705513,5.730658286,6.492039125,5.814149038,2.130110152,7.105835274,10.45000637,3.401420707,9.485532327,8.231715715,7.039755962,9.520291349,10.11079175,9.772952204,6.545709212,6.830917879,5.902407365,8.934891131,8.119393923,3.597947317,
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,-23.13700399,-0.989593141,9.778566348,-21.07967419,-8.439120212,-35.24239943,-4.380528909,12.93846565,10.20198316,21.46353118,-5.055957991,-7.917595505,-35.31445735,-7.661556204,23.09878633,4.701637098,-3.28587533,13.38442313,2.672189947,-7.218669896,-11.53910259,-9.872293159,-2.058999173,1.434858453,-5.964399617,11.18564461,-18.90855875,-8.583113847,2.034527031,-14.47032296,-16.53997606,,,,,,,,,
British Virgin Islands,VGB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57720782,,,10.49086664,7.335321062,5.110478707,6.587522341,6.905766651,6.624035466,4.166937123,2.213057917,1.188922336,-6.552887403,2.401517259,1.413637871,-5.616335289,3.627881412,-20.49708191,-3.673264804,4.028328027,6.089708704,4.789731165,8.988296876,5.048602928,2.591514159,3.614155043,5.159252657,6.090642997,4.896699738,3.998494572,
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.320991242,8.890286702,4.096753857,8.390695983,4.366680531,6.758306477,6.55161914,6.786465234,8.574231773,-3.234757344,
World,WLD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.935959603,9.819027428,8.517193125,3.883409995,7.146840787,6.124540952,4.802499559,3.245064267,10.23309291,16.72668945,10.97219147,5.607730842,7.674477724,9.084386674,5.332260593,6.696588051,8.431054502,7.767265148,7.319919293,7.39095436,8.952592121,2.511096652,
Kosovo,XKX,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72506947,7.494361808,7.028193545,8.829167079,11.42652314,8.87148804,7.665566138,6.615989932,6.364675781,5.07900754,,,,,
"Yemen, Rep.",YEM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.889803669,8.143820152,28.87715921,-7.026456176,-3.084318629,14.35723398,8.275501086,6.409511224,3.844143709,-0.449960737,3.883621146,6.413407629,-1.975237376,29.2517104,0.175576626,5.83025955,17.57133442,11.78875491,,,,,,,,,,
South Africa,ZAF,Real interest rate (%),FR.INR.RINR,,5.20015217,6.013274276,2.423272983,3.66787862,3.800071115,3.246208177,4.231876635,4.244907381,0.571117251,3.320387344,2.726832394,-1.74296023,-7.792578939,-4.050719824,0.763317781,1.775301305,2.034815518,1.45165582,-3.476381373,-11.00901069,2.32802853,4.172433587,-0.343774615,10.06093926,4.611218371,-1.991766557,-2.044467074,-0.075808744,2.350216101,4.811415257,4.027493262,3.654137358,2.464687826,5.255469727,6.36739524,10.64480937,10.96989892,12.69103362,10.39506698,4.870582387,5.538341433,2.854185516,8.047848389,4.950384359,4.761489203,4.81030228,4.546045669,6.745151503,2.802508977,3.49095979,3.279301223,3.882872998,2.509245497,3.56702763,3.667742833,3.278251678,4.647315485,5.856183558,5.268415654,2.326406506,0.508486044,3.848990415,
Zambia,ZMB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,-3.932755937,-10.50605601,-2.024746434,2.184968431,3.166989829,-4.745323586,-3.202506282,-15.96661013,-29.99826895,-25.1937132,-11.97134954,-34.54680202,-34.53904084,-25.77388955,-41.79024398,-12.45596934,-5.634470195,11.42491392,23.67048576,16.97662997,12.7393085,19.15879543,4.66476807,16.67746349,21.61562428,19.52534147,9.196933647,9.909085184,7.517820242,5.240870634,7.613795381,15.63363346,6.112942212,6.951848616,4.821684114,-0.19172,5.821127547,6.179215852,1.715079428,2.070262066,2.21586529,2.469674325,-3.749080532,,,
Zimbabwe,ZWE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.428554065,1.52543469,8.787605224,8.144427456,4.998562809,3.742846345,-64.38081686,-64.29515135,-81.13212091,-31.79555082,-36.41643898,
